Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Nature,Reporting Type,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),29,Caribbean,2002,28,2002,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),29,Caribbean,2010,25,2010,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),29,Caribbean,2011,24,2011,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),29,Caribbean,2012,11,2012,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),29,Caribbean,2013,11,2013,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),30,Eastern Asia,2002,28,2002,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),30,Eastern Asia,2005,16,2005,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),30,Eastern Asia,2008,13,2008,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),30,Eastern Asia,2010,10,2010,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),30,Eastern Asia,2011,7,2011,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),30,Eastern Asia,2012,6,2012,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),30,Eastern Asia,2013,2,2013,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),30,Eastern Asia,2015,1,2015,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),30,Eastern Asia,2018,0,2018,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),31,Azerbaijan,2001,3,2001,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record consumption data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),31,Azerbaijan,2002,0,2002,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record consumption data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),31,Azerbaijan,2003,0,2003,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record consumption data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),31,Azerbaijan,2004,0,2004,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record consumption data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),31,Azerbaijan,2005,0,2005,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record consumption data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2000,6,2000,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2001,9,2001,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2002,14,2002,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2003,7,2003,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2004,5,2004,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2005,4,2005,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2006,3,2006,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2007,3,2007,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2008,3,2008,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2009,3,2009,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2010,2,2010,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2011,1,2011,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2012,1,2012,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2013,1,2013,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2014,1,2014,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2016,1,2016,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2017,1,2017,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),32,Argentina,2018,1,2018,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. Urban only. PPP is regression based. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),34,Southern Asia,2002,37,2002,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),34,Southern Asia,2005,32,2005,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),34,Southern Asia,2008,28,2008,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),34,Southern Asia,2010,24,2010,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),34,Southern Asia,2011,19,2011,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),34,Southern Asia,2012,17,2012,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),34,Southern Asia,2013,15,2013,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),35,South-Eastern Asia,2002,25,2002,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),35,South-Eastern Asia,2005,19,2005,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),35,South-Eastern Asia,2008,16,2008,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),35,South-Eastern Asia,2010,11,2010,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),35,South-Eastern Asia,2011,9,2011,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),35,South-Eastern Asia,2012,8,2012,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),35,South-Eastern Asia,2013,7,2013,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),35,South-Eastern Asia,2015,6,2015,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),35,South-Eastern Asia,2018,3,2018,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),36,Australia,2001,1,2001,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),36,Australia,2003,1,2003,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),36,Australia,2004,1,2004,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),36,Australia,2008,0,2008,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),36,Australia,2010,0,2010,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),36,Australia,2014,1,2014,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),39,Southern Europe,2002,1,2002,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),39,Southern Europe,2005,1,2005,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),39,Southern Europe,2008,1,2008,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),39,Southern Europe,2010,1,2010,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),39,Southern Europe,2011,1,2011,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),39,Southern Europe,2012,1,2012,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),39,Southern Europe,2013,1,2013,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),39,Southern Europe,2015,1,2015,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),39,Southern Europe,2018,1,2018,,,,,"World Development Indicators database, World Bank",,,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),40,Austria,2000,0,2000,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),40,Austria,2003,0,2003,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),40,Austria,2004,0,2004,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),40,Austria,2005,0,2005,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),40,Austria,2006,0,2006,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),40,Austria,2007,0,2007,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),40,Austria,2008,1,2008,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),40,Austria,2009,1,2009,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),40,Austria,2010,1,2010,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),40,Austria,2011,0,2011,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),40,Austria,2012,1,2012,,,,,"World Development Indicators database, World Bank",,Estimated from unit-record income data. ,G,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
